CATAID,RA,DEC,NQ,Z_TONRY,DM_70_25_75
1250533,32.582,-7.72504,5,0.0910914,38.1088
1251260,32.46326,-7.6622,5,0.0550396,36.9573
1255934,32.68385,-9.22838,5,0.0529529,36.8699
1256809,32.54337,-9.16761,5,0.0409104,36.2897
1257390,32.54317,-9.13552,5,0.0407604,36.2815
1257494,32.5332,-9.12197,5,0.0405104,36.2677
1258255,32.51672,-9.05811,5,0.0402,36.2505
1258469,32.98197,-9.03932,5,0.0819224,37.864
1260341,33.05846,-8.90558,5,0.0925841,38.1464
1261700,32.32594,-8.82064,5,0.04711,36.6064
1263011,32.19745,-8.71386,5,0.0324099,35.7697
1263769,32.39301,-8.66335,5,0.0606988,37.179
1263873,32.57533,-8.66332,5,0.0544269,36.932
1265178,32.57616,-8.57724,5,0.0410378,36.2967
1265635,32.25805,-8.55955,5,0.0396639,36.2205
1266490,32.40081,-8.49657,5,0.0546631,36.9418
1267137,32.43079,-8.46391,5,0.0331715,35.8214
1267594,32.19142,-8.42531,5,0.0689374,37.4687
1269435,32.28755,-10.16489,5,0.0752632,37.6694
1271457,32.22183,-10.02524,5,0.0841041,37.9246
1271482,32.46688,-10.02628,5,0.0844176,37.9331
1272664,32.8687,-9.94931,5,0.0844936,37.9352
1273248,32.60752,-9.91262,5,0.0854784,37.9619
1276315,32.58306,-9.69773,5,0.0812803,37.8459
1276351,32.16396,-9.71026,5,0.047502,36.6251
1276353,32.27146,-9.70038,5,0.0135208,33.8357
1277814,32.95096,-9.5916,5,0.083194,37.8995
1278129,32.62302,-9.57175,5,0.0811603,37.8425
1296069,32.49276,-6.52303,5,0.0436142,36.4332
1301624,32.48413,-6.15444,5,0.0422436,36.3616
1308252,32.2376,-5.69967,5,0.0693246,37.4815
1321076,32.76602,-4.80015,5,0.071797,37.5615
1333710,32.1189,-4.01215,5,0.0561269,37.0016
1345586,31.52937,-7.08064,5,0.070389,37.5163
1354135,32.03862,-8.3601,5,0.0418676,36.3416
1357405,31.24688,-8.13778,5,0.076275,37.7001
1357593,31.19879,-8.12978,5,0.077593,37.7394
1357874,31.53734,-8.09264,5,0.076539,37.708
1357908,31.16281,-8.10123,5,0.076763,37.7147
1358231,31.83389,-8.06586,5,0.0470686,36.6045
1358774,31.87362,-8.04481,5,0.0755649,37.6786
1358795,31.61028,-8.03681,5,0.0766897,37.7125
1359267,31.27268,-7.99957,5,0.0899628,38.08
1359578,32.04192,-7.98345,5,0.0760768,37.6941
1362478,31.87497,-7.79132,5,0.0472876,36.6149
1364178,32.05972,-7.67837,5,0.0484089,36.6677
1368189,31.8657,-9.27057,5,0.0931664,38.1609
1368194,31.87859,-9.28273,5,0.0930968,38.1592
1369051,31.43952,-9.21331,5,0.0706884,37.526
1371337,31.19677,-9.04205,5,0.0932945,38.1641
1371586,31.27315,-9.0186,5,0.0551181,36.9605
1373325,31.54424,-8.90385,5,0.0524839,36.8499
1374302,32.10123,-8.82893,5,0.0933176,38.1647
1374577,32.0855,-8.82569,5,0.0472563,36.6134
1377344,31.99479,-8.62865,5,0.0420582,36.3518
1377650,31.1664,-8.60818,5,0.085808,37.9708
1379305,31.21719,-8.50066,5,0.0851288,37.9525
1382358,31.40243,-10.15614,5,0.026283,35.3036
1384075,31.86054,-10.03565,5,0.09396,38.1806
1384089,31.26464,-10.0339,5,0.0850781,37.9511
1384921,31.20059,-9.98309,5,0.00703256,32.4049
1385631,31.33337,-9.93549,5,0.0474307,36.6217
1387362,31.22787,-9.81526,5,0.0942585,38.1879
1387554,31.56666,-9.80794,5,0.0861206,37.9792
1387897,31.55974,-9.79542,5,0.0846517,37.9395
1387922,31.55715,-9.78769,5,0.0481625,36.6562
1388157,31.51189,-9.77224,5,0.086819,37.9978
1388321,31.52322,-9.75679,5,0.08569,37.9676
1388417,31.52315,-9.7561,5,0.0840915,37.9242
1389086,31.43848,-9.70471,5,0.0847192,37.9414
1389325,31.25259,-9.69302,5,0.007243,32.4693
1389649,31.5704,-9.67336,5,0.0859202,37.9738
1389857,31.57606,-9.66676,5,0.0850909,37.9515
1389997,31.54828,-9.65197,5,0.0856499,37.9666
1390453,31.51123,-9.62314,5,0.0840605,37.9234
1390491,31.57631,-9.62163,5,0.0470829,36.6052
1390582,31.47049,-9.62425,5,0.0834704,37.9072
1390762,31.49317,-9.59801,5,0.0832908,37.9022
1391367,31.31575,-9.56296,5,0.00729165,32.4839
1391488,31.85199,-9.55084,5,0.0603255,37.165
1391761,31.708,-9.5288,5,0.093605,38.1718
1392891,31.34304,-9.45323,5,0.0842967,37.9299
1393246,31.69203,-9.4383,5,0.0397498,36.2253
1418229,31.81189,-5.91235,5,0.0862242,37.982
1418630,31.80928,-5.8906,5,0.0852549,37.9559
1419122,31.3245,-5.85346,5,0.0858565,37.9722
1454989,30.31895,-7.31384,5,0.0519377,36.8263
1459540,30.59731,-7.06447,5,0.0478942,36.6437
1462356,30.69339,-6.90709,5,0.0551285,36.961
1464442,30.53608,-6.82102,5,0.0857689,37.9698
1469443,30.89176,-8.38905,5,0.0903486,38.0899
1470170,30.5081,-8.35968,5,0.0849771,37.9484
1470201,30.50216,-8.34161,5,0.0913713,38.1159
1470481,30.43013,-8.32676,5,0.0845561,37.937
1470925,30.6487,-8.30078,5,0.0554346,36.9735
1471098,30.26553,-8.28679,5,0.0778292,37.7464
1473146,30.97648,-8.164,5,0.0400921,36.2446
1473249,30.7703,-8.14604,5,0.0853397,37.9582
1473884,31.02467,-8.12507,5,0.0323592,35.7663
1474654,31.0376,-8.06651,5,0.0405221,36.2685
1474942,30.85286,-8.05809,5,0.0899066,38.0786
1475100,30.20747,-8.04185,5,0.0549471,36.9536
1475564,30.89925,-8.00524,5,0.0770482,37.7232
1475723,30.28739,-8.01874,5,0.0849019,37.9464
1476256,30.72925,-7.96172,5,0.0893846,38.0651
1476569,30.42507,-7.95229,5,0.0894297,38.0663
1477346,30.31117,-7.89611,5,0.0939637,38.1807
1477925,30.6049,-7.85759,5,0.0879833,38.0286
1478173,30.65733,-7.84386,5,0.061547,37.2106
1478406,30.6865,-7.82788,5,0.0895931,38.0705
1481842,30.4127,-7.63618,5,0.0934843,38.1689
1482920,30.34606,-7.5872,5,0.0936429,38.1728
1485212,30.32296,-9.31153,5,0.0936919,38.174
1485302,30.6842,-9.31492,5,0.0719663,37.5669
1486749,31.0545,-9.21185,5,0.0953413,38.2144
1488328,30.81146,-9.1132,5,0.0852557,37.9559
1488450,31.02088,-9.1065,5,0.0498493,36.7337
1488529,30.85918,-9.09943,5,0.0933893,38.1665
1488844,31.02523,-9.08306,5,0.0490898,36.6991
1488867,30.91038,-9.07272,5,0.0476293,36.6311
1490684,30.63462,-8.93712,5,0.0820747,37.8684
1491290,30.58027,-8.89752,5,0.0935137,38.1696
1491726,31.06968,-8.86877,5,0.0636469,37.2868
1491774,30.30179,-8.8632,5,0.0483185,36.6635
1492403,30.7554,-8.80912,5,0.0674585,37.4193
1492929,30.54091,-8.77842,5,0.0930229,38.1574
1492947,30.35341,-8.77975,5,0.0855265,37.9633
1493221,30.45887,-8.75735,5,0.0852782,37.9566
1493790,30.83875,-8.72686,5,0.0185382,34.5302
1495423,30.54896,-8.62108,5,0.0340533,35.88
1496080,30.80559,-8.5824,5,0.033827,35.8651
1496516,30.25183,-8.54583,5,0.0932569,38.1632
1496737,30.72065,-8.54442,5,0.0459351,36.5497
1497291,30.62118,-8.49289,5,0.0918236,38.1274
1498112,30.41295,-8.44314,5,0.0336208,35.8515
1498464,30.38897,-8.44273,5,0.0515148,36.8079
1499355,30.69299,-10.24049,5,0.0464935,36.5769
1500502,31.10669,-10.15973,5,0.00710822,32.4282
1505731,30.73608,-9.81451,5,0.0942208,38.187
1505866,30.60535,-9.80904,5,0.0487778,36.6848
1506354,30.27104,-9.78763,5,0.0751399,37.6657
1506524,30.59414,-9.7751,5,0.0489873,36.6944
1509731,30.32919,-9.56674,5,0.0515599,36.8098
1510101,30.89511,-9.54462,5,0.0719508,37.5664
1510202,30.71769,-9.5526,5,0.0718882,37.5645
1510513,30.2662,-9.52348,5,0.0494506,36.7156
1510529,30.51405,-9.5216,5,0.0836348,37.9117
1511781,30.70595,-9.43991,5,0.096746,38.2484
1533042,30.8225,-6.32249,5,0.0516507,36.8138
1533641,30.80703,-6.29366,5,0.0504914,36.7626
1533837,30.44339,-6.28744,5,0.0862744,37.9834
1533883,30.83709,-6.28456,5,0.0512012,36.7941
1561005,31.05692,-4.64321,5,0.0945293,38.1947
1590323,35.76804,-8.33311,5,0.0538169,36.9064
1590441,35.59286,-8.32608,5,0.0866979,37.9945
1590663,35.75647,-8.3146,5,0.0537667,36.9043
1591173,35.17226,-8.26787,5,0.0659872,37.3689
1591278,35.77751,-8.2611,5,0.0535569,36.8955
1592455,35.11452,-8.18755,5,0.0539755,36.9131
1592796,35.46962,-8.16201,5,0.0738253,37.6251
1592870,35.02533,-8.14907,5,0.0929224,38.1548
1592936,35.12825,-8.14969,5,0.0392273,36.1956
1592954,35.9032,-8.14902,5,0.0530389,36.8735
1593048,35.39913,-8.1403,5,0.073884,37.627
1593291,35.17517,-8.14074,5,0.0162733,34.2432
1593300,34.97859,-8.12379,5,0.0871662,38.0069
1597639,35.31929,-7.8024,5,0.0312351,35.6875
1597728,35.27817,-7.78523,5,0.0667759,37.3959
1597754,35.24996,-7.79267,5,0.0390077,36.1831
1597951,35.29266,-7.76233,5,0.0665662,37.3888
1599018,35.58797,-7.68318,5,0.0931795,38.1612
1601705,35.23315,-7.50281,5,0.0668437,37.3983
1601764,35.31246,-7.48741,5,0.0926842,38.1488
1601925,35.42818,-7.47854,5,0.0387893,36.1705
1602243,35.22481,-9.31706,5,0.0180058,34.466
1602695,35.80735,-9.2889,5,0.0547218,36.9441
1602964,35.57626,-9.27784,5,0.0268878,35.3541
1603543,35.77489,-9.24723,5,0.053542,36.8948
1603653,35.35486,-9.21813,5,0.0537448,36.9034
1603930,35.86542,-9.21996,5,0.0659137,37.3663
1604431,35.37103,-9.16363,5,0.0869085,38.0001
1604748,35.07053,-9.13931,5,0.0538197,36.9065
1605488,35.92875,-9.07326,5,0.0534736,36.8919
1606158,35.88755,-9.03428,5,0.0658831,37.3652
1606216,35.84049,-9.02361,5,0.0537218,36.9024
1606228,34.9972,-9.01748,5,0.0258309,35.265
1606259,35.58984,-9.01007,5,0.0548267,36.9484
1606704,35.33649,-8.99,5,0.0873067,38.0106
1607999,35.26598,-8.90774,5,0.0548608,36.9498
1610036,35.54922,-8.78244,5,0.0399766,36.238
1611022,35.58726,-8.69782,5,0.0534462,36.8908
1611890,35.54444,-8.64556,5,0.0667747,37.3959
1612725,35.23181,-8.59486,5,0.0223705,34.9457
1612803,35.46473,-8.58259,5,0.0872667,38.0096
1612810,35.86765,-8.58004,5,0.0997836,38.32
1613552,35.46457,-8.53169,5,0.0457095,36.5385
1614263,35.54984,-8.51007,5,0.016219,34.2358
1614590,35.48094,-8.46526,5,0.0667427,37.3948
1614923,35.66231,-8.44613,5,0.0748991,37.6582
1621991,35.66326,-9.82024,5,0.0529137,36.8681
1622104,35.36152,-9.81148,5,0.0988525,38.2982
1624664,35.27173,-9.62399,5,0.0735699,37.6172
1624832,35.67637,-9.6217,5,0.0978575,38.2747
1625154,35.89692,-9.58417,5,0.0869197,38.0004
1627729,35.04919,-9.40084,5,0.0164457,34.2663
1649517,35.51789,-6.17549,5,0.0686507,37.4591
1675994,35.40055,-4.42008,5,0.0686312,37.4585
1687586,36.34044,-7.43603,5,0.0761845,37.6972
1687713,36.38605,-7.42374,5,0.091733,38.1249
1688222,36.47911,-7.3967,5,0.0763865,37.7033
1700612,36.49979,-8.39487,5,0.0490632,36.6977
1700730,36.66884,-8.39092,5,0.0567,37.0244
1701601,36.43397,-8.32391,5,0.0531285,36.8773
1701877,36.79094,-8.3051,5,0.0572412,37.0459
1702529,36.58758,-8.25373,5,0.0760529,37.6932
1703165,36.79579,-8.20938,5,0.0572409,37.0459
1703413,36.77477,-8.18727,5,0.0610574,37.1922
1703464,36.23254,-8.18779,5,0.0439217,36.4489
1704273,36.69156,-8.12827,5,0.0380935,36.13
1704446,36.43506,-8.11409,5,0.0535771,36.8963
1705723,36.12565,-8.02259,5,0.0535915,36.8969
1706917,36.20512,-7.93992,5,0.0542719,36.9254
1708015,36.38943,-7.87448,5,0.0527259,36.8601
1708088,36.43529,-7.8684,5,0.076598,37.7096
1709445,36.40577,-7.7745,5,0.0530854,36.8755
1710390,36.2154,-7.71706,5,0.0538513,36.9078
1710511,36.55505,-7.69395,5,0.0761695,37.6967
1710814,36.78354,-7.67924,5,0.0808496,37.8336
1710928,36.16174,-7.66532,5,0.0479848,36.6477
1712525,36.13121,-7.56043,5,0.0770009,37.7216
1714054,36.82537,-9.33008,5,0.0709964,37.5357
1716483,36.84343,-9.16206,5,0.0710858,37.5386
1716724,36.31136,-9.13709,5,0.0828275,37.8892
1718636,36.63407,-9.0055,5,0.0439624,36.4509
1720186,36.08689,-8.92159,5,0.0555339,36.9774
1720868,36.27598,-8.87751,5,0.0676174,37.4244
1721137,36.31492,-8.85074,5,0.053439,36.8904
1722323,36.28419,-8.77806,5,0.0528785,36.8666
1722879,36.21531,-8.73946,5,0.0462524,36.565
1722938,36.41511,-8.74122,5,0.0526007,36.8547
1723168,36.31314,-8.72137,5,0.053788,36.9052
1723740,36.39529,-8.69012,5,0.0564771,37.0155
1723841,36.45296,-8.68821,5,0.0965969,38.2446
1723963,36.24481,-8.67548,5,0.0965532,38.2436
1724375,36.36968,-8.64425,5,0.0539484,36.9119
1726428,36.69357,-8.51165,5,0.025938,35.2741
1727243,36.4047,-8.45619,5,0.054078,36.9173
1727599,36.08202,-8.43832,5,0.0664527,37.3849
1735490,36.6703,-9.71189,5,0.0508713,36.7793
1737300,36.07632,-9.58132,5,0.01701,34.3406
1738455,36.7922,-9.51314,5,0.026829,35.3492
1738482,36.00208,-9.49009,5,0.0995911,38.3155
1738707,36.53909,-9.47638,5,0.0268263,35.349
1739698,36.76082,-9.42024,5,0.0169595,34.3341
1739836,36.17591,-9.39515,5,0.0877628,38.0226
1761212,36.28919,-6.07378,5,0.0503877,36.7578
1761738,36.3655,-6.04423,5,0.0521175,36.8339
1762693,36.37848,-5.97309,5,0.0530566,36.8743
1771770,36.20805,-5.36198,5,0.0679593,37.436
1771847,36.49775,-5.36087,5,0.0537755,36.9047
1776127,36.18496,-5.0819,5,0.0847843,37.943
1797570,36.91752,-7.46121,5,0.0848678,37.9453
1798336,37.30786,-7.39987,5,0.0908796,38.1033
1798564,37.65015,-7.38079,5,0.0903959,38.0909
1805140,37.29873,-6.92058,5,0.0906274,38.0968
1810910,36.94437,-8.40016,5,0.053657,36.8996
1812907,37.07494,-8.25447,5,0.0576354,37.0614
1813208,37.13058,-8.23266,5,0.0574265,37.0532
1813960,37.5584,-8.18736,5,0.0863913,37.9862
1814177,37.41767,-8.16186,5,0.0584602,37.0936
1814822,37.22804,-8.11521,5,0.0907718,38.1005
1815572,37.82117,-8.05713,5,0.0573773,37.0512
1818932,37.09318,-7.81313,5,0.0811055,37.8409
1819101,37.7019,-7.80199,5,0.0855626,37.964
1819520,37.7536,-7.77831,5,0.058454,37.0934
1821269,37.77873,-7.64276,5,0.0996524,38.3169
1824130,37.09873,-9.31382,5,0.0757374,37.6836
1825777,37.29095,-9.21707,5,0.0758001,37.6855
1825872,37.07341,-9.21924,5,0.0713498,37.5471
1827095,37.48081,-9.13542,5,0.0908915,38.1035
1827449,37.78551,-9.1183,5,0.0961427,38.2336
1828843,37.20631,-9.03161,5,0.0713511,37.5471
1829151,37.38466,-9.02031,5,0.0906394,38.0971
1830204,36.94687,-8.94652,5,0.096457,38.2412
1830393,37.62936,-8.93999,5,0.0848576,37.9449
1831850,36.92893,-8.84838,5,0.0391202,36.1895
1832536,36.91144,-8.80541,5,0.0904602,38.0926
1836348,37.47167,-8.56411,5,0.0603516,37.1658
1847604,37.63028,-9.67605,5,0.0861706,37.9803
1848808,36.92049,-9.60728,5,0.0958904,38.2276
1849179,37.73054,-9.58234,5,0.0863617,37.9854
1849202,37.69047,-9.58,5,0.0871404,38.0061
1850313,36.95896,-9.51345,5,0.0537329,36.9028
1851697,37.81076,-9.43084,5,0.0890203,38.0554
1882377,37.41363,-5.64057,5,0.086167,37.9803
1890934,37.23908,-5.08119,5,0.054846,36.9492
1892731,36.9163,-4.9597,5,0.0541905,36.922
1893486,37.35453,-4.90811,5,0.0814964,37.8519
1896772,37.69903,-4.67358,5,0.0299266,35.5923
1912247,38.65057,-7.3435,5,0.0394016,36.2054
1912499,38.42082,-7.32302,5,0.0752507,37.6688
1923455,38.78686,-8.37311,5,0.0956871,38.2226
1924135,38.27435,-8.31911,5,0.0193028,34.6195
1924375,38.10713,-8.30033,5,0.0989021,38.2993
1924959,38.03095,-8.26542,5,0.0947637,38.2001
1925964,38.08454,-8.18844,5,0.0982516,38.284
1927289,38.51398,-8.10909,5,0.019477,34.6393
1932391,38.38259,-7.76758,5,0.0271607,35.3765
1938402,38.11052,-9.20208,5,0.0310178,35.6718
1939887,38.23934,-9.10314,5,0.0959908,38.2299
1940172,38.56562,-9.0816,5,0.0757215,37.6831
1940609,38.05669,-9.05661,5,0.0436166,36.4332
1940934,38.47296,-9.04288,5,0.0428043,36.391
1941158,37.95375,-9.01659,5,0.0843441,37.9309
1941322,38.18623,-9.00709,5,0.0594767,37.1327
1942079,38.30473,-8.95354,5,0.0368154,36.0537
1943251,38.65778,-8.88447,5,0.0427266,36.3869
1943451,38.70826,-8.8617,5,0.0423677,36.368
1943888,38.44524,-8.84674,5,0.0957333,38.2237
1944568,38.77544,-8.79675,5,0.0720765,37.5702
1944575,38.61957,-8.79928,5,0.0412366,36.3073
1944659,38.69899,-8.78471,5,0.0416177,36.3279
1945859,38.72897,-8.7101,5,0.0956878,38.2226
1947103,38.13403,-8.60728,5,0.0222725,34.936
1947336,38.75052,-8.59053,5,0.0960672,38.2318
1947462,38.13407,-8.60858,5,0.022041,34.9128
1962583,38.57952,-9.5082,5,0.0271833,35.3783
1964319,38.70716,-9.39804,5,0.0889759,38.0542
1965261,38.74027,-9.33934,5,0.0894958,38.0677
1997348,38.09839,-5.41999,5,0.0455092,36.5286
1997487,38.67498,-5.40571,5,0.0692311,37.4782
2102468,34.39692,-6.99388,5,0.00104605,28.2571
2105467,34.55705,-8.30887,5,0.0555257,36.9771
2105669,34.55618,-8.27554,5,0.0545163,36.9356
2106090,34.22414,-8.199,5,0.074864,37.6572
2106150,34.22608,-8.1999,5,0.0741047,37.6338
2107355,34.53648,-7.95502,5,0.0167558,34.3075
2107377,34.62594,-7.96289,5,0.0409469,36.2917
2108629,34.22051,-7.69494,5,0.05216,36.8358
2108946,34.34435,-7.63599,5,0.0674392,37.4185
2110748,34.39696,-9.18948,5,0.0322565,35.7591
2111675,34.67672,-8.99571,5,0.0454792,36.5272
2112676,34.71843,-8.77541,5,0.0739359,37.6286
2116052,34.49276,-9.92974,5,0.0531351,36.8776
2116362,34.52546,-9.84938,5,0.00104659,28.2582
2116753,34.46855,-9.79836,5,0.0537335,36.9029
2116966,34.7801,-9.75643,5,0.0545277,36.9361
2117377,34.17048,-9.66939,5,0.0718934,37.5645
2117663,34.8938,-9.60921,5,0.0322865,35.7611
2121859,34.32244,-6.07492,5,0.0418825,36.3423
2140094,33.53706,-8.35873,5,0.0163846,34.2581
2142354,33.08631,-7.93431,5,0.0746044,37.6493
2142825,33.88701,-7.83012,5,0.0414941,36.3215
2143339,33.34921,-7.73209,5,0.0166507,34.2936
2143529,33.36577,-7.69723,5,0.0172317,34.3692
2143543,33.99417,-7.68407,5,0.0554236,36.973
2145033,33.84784,-9.25726,5,0.0630031,37.2636
2145359,33.87905,-9.21761,5,0.0385235,36.1552
2145374,33.98121,-9.2181,5,0.0881547,38.033
2145393,33.32204,-9.19284,5,0.045199,36.5133
2145528,33.99484,-9.18048,5,0.0718179,37.5621
2145813,33.34353,-9.11583,5,0.0627345,37.2539
2146648,33.66568,-8.97608,5,0.0442341,36.4649
2146984,33.62234,-8.91073,5,0.0933128,38.1645
2148095,33.81492,-8.65015,5,0.00126771,28.6748
2148361,33.22667,-8.59393,5,0.0718224,37.5623
2150178,33.53265,-10.06531,5,0.0860037,37.976
2150303,33.34223,-10.05152,5,0.0535171,36.8938
2150341,33.38065,-10.04906,5,0.054557,36.9373
2150430,33.19335,-10.04595,5,0.053285,36.884
2153443,33.81106,-9.52322,5,0.062944,37.2615
2153582,33.7869,-9.49322,5,0.0862545,37.9827
2155255,33.45663,-6.40922,5,0.0969044,38.2521
2162464,33.93294,-5.1212,5,0.0974758,38.2658
2163361,33.72125,-4.94437,5,0.00123494,28.6178
2174186,33.02531,-6.74027,5,0.0407159,36.2791
2174675,32.31912,-6.66257,5,0.0429228,36.3974
2175290,32.79151,-6.56857,5,0.0407615,36.2816
2178135,32.26408,-7.84728,5,0.0132368,33.7891
2178248,32.18158,-7.83042,5,0.0141691,33.9386
2178380,32.57578,-7.80564,5,0.0695898,37.4902
2178472,32.45546,-7.7824,5,0.0132816,33.7966
2178619,32.1264,-7.76085,5,0.0487501,36.6835
2178633,32.24449,-7.76678,5,0.0135563,33.8415
2178879,32.72383,-7.69931,5,0.0928721,38.1536
2179286,32.88858,-7.61674,5,0.00107326,28.3129
2180657,32.99708,-9.21909,5,0.0464331,36.5739
2182135,32.38374,-8.89962,5,0.00104749,28.2601
2182314,32.73295,-8.8754,5,0.0529718,36.8707
2185767,32.28233,-10.12584,5,0.0863237,37.9846
2185794,32.36744,-10.11488,5,0.0847863,37.9432
2185834,32.11086,-10.10966,5,0.0548172,36.9481
2197810,33.01196,-5.02249,5,0.00133587,28.7886
2204417,32.98465,-3.82521,5,0.0939676,38.1808
2212967,31.26122,-7.85118,5,0.0864648,37.9884
2213023,31.95988,-7.83047,5,0.096887,38.2517
2213133,31.97398,-7.81237,5,0.0482985,36.6625
2213350,31.38172,-7.75672,5,0.0696607,37.4925
2214223,31.66579,-7.59077,5,0.00120558,28.5656
2215388,31.51379,-9.21466,5,0.0916219,38.1222
2215455,31.51844,-9.20917,5,0.0912722,38.1134
2216476,31.79352,-9.02524,5,0.0396193,36.218
2217015,31.5842,-8.8826,5,0.0188947,34.5722
2217423,31.56675,-8.81474,5,0.0476179,36.6306
2218357,31.86106,-8.61351,5,0.0601108,37.1569
2219319,32.00323,-8.41163,5,0.0422471,36.3618
2220897,31.62054,-9.97678,5,0.0939959,38.1815
2221048,31.54713,-9.94763,5,0.0489426,36.6923
2222315,31.52056,-9.73635,5,0.0847807,37.943
2222925,31.58375,-9.61975,5,0.0471329,36.6076
2223062,31.52166,-9.5956,5,0.059811,37.1456
2245738,30.49723,-8.24499,5,0.0326318,35.785
2246397,30.95544,-8.12894,5,0.0403413,36.2584
2246554,30.92559,-8.10562,5,0.0320779,35.7469
2246962,30.71662,-8.02671,5,0.032634,35.7851
2247441,30.22633,-7.91087,5,0.0861593,37.9803
2247789,31.14315,-7.84843,5,0.0635228,37.2824
2248264,31.07913,-7.75737,5,0.00102876,28.2208
2251050,30.83067,-9.15718,5,0.0477185,36.6354
2251338,30.30603,-9.08017,5,0.0971473,38.258
2251677,30.20258,-9.00255,5,0.0164611,34.2683
2251823,30.41447,-8.9625,5,0.0552747,36.967
2252256,30.93941,-8.88029,5,0.0479684,36.6471
2252864,30.8599,-8.74373,5,0.0745137,37.6465
2252921,31.07907,-8.73531,5,0.0183283,34.505
2253010,30.79421,-8.71284,5,0.00107676,28.32
2253581,30.84438,-8.63065,5,0.0339079,35.8704
2253640,30.73811,-8.61069,5,0.0334965,35.8432
2253883,30.94368,-8.5574,5,0.0485163,36.6727
2255040,31.14439,-10.20684,5,0.0844478,37.934
2255550,31.14511,-10.10847,5,0.00716877,32.4468
2256152,30.91458,-9.96899,5,0.0308586,35.6606
2256599,30.81928,-9.89066,5,0.0137256,33.8686
2257522,30.4859,-9.72223,5,0.0969939,38.2543
2258254,31.14562,-9.60858,5,0.0400223,36.2406
2259597,30.66163,-9.37038,5,0.0185419,34.5306
2272664,30.51171,-4.24189,5,0.0011101,28.3862
2275201,30.79355,-3.77461,5,0.0833114,37.9029
2282035,35.08558,-8.12112,5,0.00110498,28.3762
2282375,35.0797,-8.07979,5,0.0389664,36.1807
2283388,35.4542,-7.84672,5,0.00103381,28.2315
2284207,35.89569,-7.69362,5,0.0861704,37.9804
2284449,35.01759,-7.63467,5,0.0408417,36.2859
2284995,35.5195,-7.56218,5,0.0391509,36.1913
2286499,35.10988,-9.10502,5,0.00114324,28.4502
2287494,35.28136,-8.93305,5,0.0257343,35.2566
2287867,35.53412,-8.86956,5,0.0173262,34.3812
2288053,35.89289,-8.85321,5,0.0555903,36.9797
2288202,35.48226,-8.79461,5,0.00127915,28.6943
2288564,35.38539,-8.72322,5,0.00101004,28.1809
2288693,35.68158,-8.71899,5,0.0446047,36.4835
2289123,35.7159,-8.62643,5,0.0778187,37.7459
2293425,35.57739,-9.68839,5,0.0681696,37.443
2294175,35.24506,-9.52858,5,0.0134294,33.8209
2294345,35.20832,-9.49441,5,0.0655546,37.3539
2294721,35.50054,-9.40804,5,0.00144359,28.9572
2294887,35.52956,-9.40094,5,0.0206328,34.7665
2295532,35.15845,-6.45696,5,0.0754105,37.6738
2300109,35.10303,-5.64827,5,0.0832995,37.9024
2300515,35.70424,-5.56697,5,0.0679118,37.4344
2309766,35.68923,-3.86293,5,0.0838616,37.9178
2310664,36.19625,-7.45854,5,0.0529105,36.868
2310986,36.3709,-7.40202,5,0.0537026,36.9016
2311049,36.0739,-7.39358,5,0.0313253,35.6939
2311314,36.24187,-7.3549,5,0.031038,35.6734
